Tag,Title,Authors,Month,Year
Zhu_2018_CVPR,A Generative Adversarial Approach for Zero-Shot Learning From Noisy Texts,"Zhu, Yizhe and Elhoseiny, Mohamed and Liu, Bingchen and Peng, Xi and Elgammal, Ahmed",June,2018
Hwang_2018_CVPR,"Tensorize, Factorize and Regularize: Robust Visual Relationship Learning","Jae Hwang, Seong and Ravi, Sathya N. and Tao, Zirui and Kim, Hyunwoo J. and Collins, Maxwell D. and Singh, Vikas",June,2018
Song_2018_CVPR,Transductive Unbiased Embedding for Zero-Shot Learning,"Song, Jie and Shen, Chengchao and Yang, Yezhou and Liu, Yang and Song, Mingli",June,2018
Lee_2018_CVPR,Hierarchical Novelty Detection for Visual Object Recognition,"Lee, Kibok and Lee, Kimin and Min, Kyle and Zhang, Yuting and Shin, Jinwoo and Lee, Honglak",June,2018
Chen_2018_CVPR,Zero-Shot Visual Recognition Using Semantics-Preserving Adversarial Embedding Networks,"Chen, Long and Zhang, Hanwang and Xiao, Jun and Liu, Wei and Chang, Shih-Fu",June,2018
Zhou_2018_CVPR,Learning Rich Features for Image Manipulation Detection,"Zhou, Peng and Han, Xintong and Morariu, Vlad I. and Davis, Larry S.",June,2018
Kalayeh_2018_CVPR,Human Semantic Parsing for Person Re-Identification,"Kalayeh, Mahdi M. and Basaran, Emrah and Gökmen, Muhittin and Kamasak, Mustafa E. and Shah, Mubarak",June,2018
Fan_2018_CVPR,Stacked Latent Attention for Multimodal Reasoning,"Fan, Haoqi and Zhou, Jiatong",June,2018
Singh_2018_CVPR,R-FCN-3000 at 30fps: Decoupling Detection and Classification,"Singh, Bharat and Li, Hengduo and Sharma, Abhishek and Davis, Larry S.",June,2018
Li_2018_CVPR,CSRNet: Dilated Convolutional Neural Networks for Understanding the Highly Congested Scenes,"Li, Yuhong and Zhang, Xiaofan and Chen, Deming",June,2018
Uijlings_2018_CVPR,Revisiting Knowledge Transfer for Training Object Class Detectors,"Uijlings, Jasper and Popov, Stefan and Ferrari, Vittorio",June,2018
Kim_2018_CVPR,Deep Sparse Coding for Invariant Multimodal Halle Berry Neurons,"Kim, Edward and Hannan, Darryl and Kenyon, Garrett",June,2018
Ehret_2018_CVPR,On the Convergence of PatchMatch and Its Variants,"Ehret, Thibaud and Arias, Pablo",June,2018
Chao_2018_CVPR,Rethinking the Faster R-CNN Architecture for Temporal Action Localization,"Chao, Yu-Wei and Vijayanarasimhan, Sudheendra and Seybold, Bryan and Ross, David A. and Deng, Jia and Sukthankar, Rahul",June,2018
Xiao_2018_CVPR,MoNet: Deep Motion Exploitation for Video Object Segmentation,"Xiao, Huaxin and Feng, Jiashi and Lin, Guosheng and Liu, Yu and Zhang, Maojun",June,2018
Wang_2018_CVPR,Video Representation Learning Using Discriminative Pooling,"Wang, Jue and Cherian, Anoop and Porikli, Fatih and Gould, Stephen",June,2018
Liu_2018_CVPR,Recognizing Human Actions as the Evolution of Pose Estimation Maps,"Liu, Mengyuan and Yuan, Junsong",June,2018
Chen_2018_CVPR,Video Person Re-Identification With Competitive Snippet-Similarity Aggregation and Co-Attentive Snippet Embedding,"Chen, Dapeng and Li, Hongsheng and Xiao, Tong and Yi, Shuai and Wang, Xiaogang",June,2018
Song_2018_CVPR,Mask-Guided Contrastive Attention Model for Person Re-Identification,"Song, Chunfeng and Huang, Yan and Ouyang, Wanli and Wang, Liang",June,2018
Chen_2018_CVPR,Blazingly Fast Video Object Segmentation With Pixel-Wise Metric Learning,"Chen, Yuhua and Pont-Tuset, Jordi and Montes, Alberto and Van Gool, Luc",June,2018
Sung_2018_CVPR,Learning to Compare: Relation Network for Few-Shot Learning,"Sung, Flood and Yang, Yongxin and Zhang, Li and Xiang, Tao and Torr, Philip H.S. and Hospedales, Timothy M.",June,2018
Caesar_2018_CVPR,COCO-Stuff: Thing and Stuff Classes in Context,"Caesar, Holger and Uijlings, Jasper and Ferrari, Vittorio",June,2018
Johnson_2018_CVPR,Image Generation From Scene Graphs,"Johnson, Justin and Gupta, Agrim and Fei-Fei, Li",June,2018
Cao_2018_CVPR,Deep Cauchy Hashing for Hamming Space Retrieval,"Cao, Yue and Long, Mingsheng and Liu, Bin and Wang, Jianmin",June,2018
Jayaraman_2018_CVPR,Learning to Look Around: Intelligently Exploring Unseen Environments for Unknown Tasks,"Jayaraman, Dinesh and Grauman, Kristen",June,2018
Wang_2018_CVPR,Multi-Scale Location-Aware Kernel Representation for Object Detection,"Wang, Hao and Wang, Qilong and Gao, Mingqi and Li, Peihua and Zuo, Wangmeng",June,2018
Yang_2018_CVPR,Clinical Skin Lesion Diagnosis Using Representations Inspired by Dermatologist Criteria,"Yang, Jufeng and Sun, Xiaoxiao and Liang, Jie and Rosin, Paul L.",June,2018
Chen_2018_CVPR,Compare and Contrast: Learning Prominent Visual Differences,"Chen, Steven and Grauman, Kristen",June,2018
Ge_2018_CVPR,"Multi-Evidence Filtering and Fusion for Multi-Label Classification, Object Detection and Semantic Segmentation Based on Weakly Supervised Learning","Ge, Weifeng and Yang, Sibei and Yu, Yizhou",June,2018
Cao_2018_CVPR,HashGAN: Deep Learning to Hash With Pair Conditional Wasserstein GAN,"Cao, Yue and Liu, Bin and Long, Mingsheng and Wang, Jianmin",June,2018
Wan_2018_CVPR,Min-Entropy Latent Model for Weakly Supervised Object Detection,"Wan, Fang and Wei, Pengxu and Jiao, Jianbin and Han, Zhenjun and Ye, Qixiang",June,2018
Yu_2018_CVPR,MAttNet: Modular Attention Network for Referring Expression Comprehension,"Yu, Licheng and Lin, Zhe and Shen, Xiaohui and Yang, Jimei and Lu, Xin and Bansal, Mohit and Berg, Tamara L.",June,2018
Xu_2018_CVPR,AttnGAN: Fine-Grained Text to Image Generation With Attentional Generative Adversarial Networks,"Xu, Tao and Zhang, Pengchuan and Huang, Qiuyuan and Zhang, Han and Gan, Zhe and Huang, Xiaolei and He, Xiaodong",June,2018
Zhang_2018_CVPR,Adversarial Complementary Learning for Weakly Supervised Object Localization,"Zhang, Xiaolin and Wei, Yunchao and Feng, Jiashi and Yang, Yi and Huang, Thomas S.",June,2018
Hong_2018_CVPR,Conditional Generative Adversarial Network for Structured Domain Adaptation,"Hong, Weixiang and Wang, Zhenzhen and Yang, Ming and Yuan, Junsong",June,2018
Chen_2018_CVPR,GroupCap: Group-Based Image Captioning With Structured Relevance and Diversity Constraints,"Chen, Fuhai and Ji, Rongrong and Sun, Xiaoshuai and Wu, Yongjian and Su, Jinsong",June,2018
Wang_2018_CVPR,Weakly-Supervised Semantic Segmentation by Iteratively Mining Common Object Features,"Wang, Xiang and You, Shaodi and Li, Xi and Ma, Huimin",June,2018
Shen_2018_CVPR,Bootstrapping the Performance of Webly Supervised Semantic Segmentation,"Shen, Tong and Lin, Guosheng and Shen, Chunhua and Reid, Ian",June,2018
Zhang_2018_CVPR,DeepVoting: A Robust and Explainable Deep Network for Semantic Part Detection Under Partial Occlusion,"Zhang, Zhishuai and Xie, Cihang and Wang, Jianyu and Xie, Lingxi and Yuille, Alan L.",June,2018
Wang_2018_CVPR,Geometry-Aware Scene Text Detection With Instance Transformation Network,"Wang, Fangfang and Zhao, Liming and Li, Xi and Wang, Xinchao and Tao, Dacheng",June,2018
Sun_2018_CVPR,Optical Flow Guided Feature: A Fast and Robust Motion Representation for Video Action Recognition,"Sun, Shuyang and Kuang, Zhanghui and Sheng, Lu and Ouyang, Wanli and Zhang, Wei",June,2018
Hu_2018_CVPR,Motion-Guided Cascaded Refinement Network for Video Object Segmentation,"Hu, Ping and Wang, Gang and Kong, Xiangfei and Kuen, Jason and Tan, Yap-Peng",June,2018
Lee_2018_CVPR,A Memory Network Approach for Story-Based Temporal Summarization of 360° Videos,"Lee, Sangho and Sung, Jinyoung and Yu, Youngjae and Kim, Gunhee",June,2018
Cheng_2018_CVPR,Cube Padding for Weakly-Supervised Saliency Prediction in 360° Videos,"Cheng, Hsien-Tzu and Chao, Chun-Hung and Dong, Jin-Dong and Wen, Hao-Kai and Liu, Tyng-Luh and Sun, Min",June,2018
Wang_2018_CVPR,Appearance-and-Relation Networks for Video Classification,"Wang, Limin and Li, Wei and Li, Wen and Van Gool, Luc",June,2018
Bargal_2018_CVPR,Excitation Backprop for RNNs,"Adel Bargal, Sarah and Zunino, Andrea and Kim, Donghyun and Zhang, Jianming and Murino, Vittorio and Sclaroff, Stan",June,2018
Yang_2018_CVPR,One-Shot Action Localization by Learning Sequence Matching Network,"Yang, Hongtao and He, Xuming and Porikli, Fatih",June,2018
Xu_2018_CVPR,Structure Preserving Video Prediction,"Xu, Jingwei and Ni, Bingbing and Li, Zefan and Cheng, Shuo and Yang, Xiaokang",June,2018
Wang_2018_CVPR,Person Re-Identification With Cascaded Pairwise Convolutions,"Wang, Yicheng and Chen, Zhenzhong and Wu, Feng and Wang, Gang",June,2018
Zlateski_2018_CVPR,On the Importance of Label Quality for Semantic Segmentation,"Zlateski, Aleksandar and Jaroensri, Ronnachai and Sharma, Prafull and Durand, Frédo",June,2018
Chang_2018_CVPR,Scalable and Effective Deep CCA via Soft Decorrelation,"Chang, Xiaobin and Xiang, Tao and Hospedales, Timothy M.",June,2018
Hu_2018_CVPR,Duplex Generative Adversarial Network for Unsupervised Domain Adaptation,"Hu, Lanqing and Kan, Meina and Shan, Shiguang and Chen, Xilin",June,2018
Bai_2018_CVPR,Edit Probability for Scene Text Recognition,"Bai, Fan and Cheng, Zhanzhan and Niu, Yi and Pu, Shiliang and Zhou, Shuigeng",June,2018
Qi_2018_CVPR,Global Versus Localized Generative Adversarial Nets,"Qi, Guo-Jun and Zhang, Liheng and Hu, Hao and Edraki, Marzieh and Wang, Jingdong and Hua, Xian-Sheng",June,2018
Tulyakov_2018_CVPR,MoCoGAN: Decomposing Motion and Content for Video Generation,"Tulyakov, Sergey and Liu, Ming-Yu and Yang, Xiaodong and Kautz, Jan",June,2018
Pan_2018_CVPR,Recurrent Residual Module for Fast Inference in Videos,"Pan, Bowen and Lin, Wuwei and Fang, Xiaolin and Huang, Chaoqin and Zhou, Bolei and Lu, Cewu",June,2018
Honari_2018_CVPR,Improving Landmark Localization With Semi-Supervised Learning,"Honari, Sina and Molchanov, Pavlo and Tyree, Stephen and Vincent, Pascal and Pal, Christopher and Kautz, Jan",June,2018
Pal_2018_CVPR,Adversarial Data Programming: Using GANs to Relax the Bottleneck of Curated Labeled Data,"Pal, Arghya and Balasubramanian, Vineeth N.",June,2018
Plötz_2018_CVPR,Stochastic Variational Inference With Gradient Linearization,"Plötz, Tobias and Wannenwetsch, Anne S. and Roth, Stefan",June,2018
Lee_2018_CVPR,Multi-Label Zero-Shot Learning With Structured Knowledge Graphs,"Lee, Chung-Wei and Fang, Wei and Yeh, Chih-Kuan and Frank Wang, Yu-Chiang",June,2018
Gordon_2018_CVPR,MorphNet: Fast & Simple Resource-Constrained Structure Learning of Deep Networks,"Gordon, Ariel and Eban, Elad and Nachum, Ofir and Chen, Bo and Wu, Hao and Yang, Tien-Ju and Choi, Edward",June,2018
Zhou_2018_CVPR,Deep Adversarial Subspace Clustering,"Zhou, Pan and Hou, Yunqing and Feng, Jiashi",June,2018
Wang_2018_CVPR,Towards Human-Machine Cooperation: Self-Supervised Sample Mining for Object Detection,"Wang, Keze and Yan, Xiaopeng and Zhang, Dongyu and Zhang, Lei and Lin, Liang",June,2018
Laude_2018_CVPR,Discrete-Continuous ADMM for Transductive Inference in Higher-Order MRFs,"Laude, Emanuel and Lange, Jan-Hendrik and Schüpfer, Jonas and Domokos, Csaba and Leal-Taixé, Laura and Schmidt, Frank R. and Andres, Bjoern and Cremers, Daniel",June,2018
Eykholt_2018_CVPR,Robust Physical-World Attacks on Deep Learning Visual Classification,"Eykholt, Kevin and Evtimov, Ivan and Fernandes, Earlence and Li, Bo and Rahmati, Amir and Xiao, Chaowei and Prakash, Atul and Kohno, Tadayoshi and Song, Dawn",June,2018
Joo_2018_CVPR,Generating a Fusion Image: One's Identity and Another's Shape,"Joo, DongGyu and Kim, Doyeon and Kim, Junmo",June,2018
Zeng_2018_CVPR,Learning to Promote Saliency Detectors,"Zeng, Yu and Lu, Huchuan and Zhang, Lihe and Feng, Mengyang and Borji, Ali",June,2018
Han_2018_CVPR,Image Super-Resolution via Dual-State Recurrent Networks,"Han, Wei and Chang, Shiyu and Liu, Ding and Yu, Mo and Witbrock, Michael and Huang, Thomas S.",June,2018
Haris_2018_CVPR,Deep Back-Projection Networks for Super-Resolution,"Haris, Muhammad and Shakhnarovich, Gregory and Ukita, Norimichi",June,2018
Chen_2018_CVPR,Focus Manipulation Detection via Photometric Histogram Analysis,"Chen, Can and McCloskey, Scott and Yu, Jingyi",June,2018
Cahill_2018_CVPR,Compassionately Conservative Balanced Cuts for Image Segmentation,"Cahill, Nathan D. and Hayes, Tyler L. and Meinhold, Renee T. and Hamilton, John F.",June,2018
Abdelhamed_2018_CVPR,A High-Quality Denoising Dataset for Smartphone Cameras,"Abdelhamed, Abdelrahman and Lin, Stephen and Brown, Michael S.",June,2018
Niklaus_2018_CVPR,Context-Aware Synthesis for Video Frame Interpolation,"Niklaus, Simon and Liu, Feng",June,2018
Wang_2018_CVPR,Salient Object Detection Driven by Fixation Prediction,"Wang, Wenguan and Shen, Jianbing and Dong, Xingping and Borji, Ali",June,2018
Jeon_2018_CVPR,Enhancing the Spatial Resolution of Stereo Images Using a Parallax Prior,"Jeon, Daniel S. and Baek, Seung-Hwan and Choi, Inchang and Kim, Min H.",June,2018
Sironi_2018_CVPR,HATS: Histograms of Averaged Time Surfaces for Robust Event-Based Object Classification,"Sironi, Amos and Brambilla, Manuele and Bourdis, Nicolas and Lagorce, Xavier and Benosman, Ryad",June,2018
Zhang_2018_CVPR,A Bi-Directional Message Passing Model for Salient Object Detection,"Zhang, Lu and Dai, Ju and Lu, Huchuan and He, You and Wang, Gang",June,2018
Kat_2018_CVPR,Matching Pixels Using Co-Occurrence Statistics,"Kat, Rotal and Jevnisek, Roy and Avidan, Shai",June,2018
Song_2018_CVPR,SeedNet: Automatic Seed Generation With Deep Reinforcement Learning for Robust Interactive Segmentation,"Song, Gwangmo and Myeong, Heesoo and Mu Lee, Kyoung",June,2018
Takeda_2018_CVPR,Jerk-Aware Video Acceleration Magnification,"Takeda, Shoichiro and Okami, Kazuki and Mikami, Dan and Isogai, Megumi and Kimata, Hideaki",June,2018
Liao_2018_CVPR,Defense Against Adversarial Attacks Using High-Level Representation Guided Denoiser,"Liao, Fangzhou and Liang, Ming and Dong, Yinpeng and Pang, Tianyu and Hu, Xiaolin and Zhu, Jun",June,2018
Wang_2018_CVPR,Stacked Conditional Generative Adversarial Networks for Jointly Learning Shadow Detection and Shadow Removal,"Wang, Jifeng and Li, Xiang and Yang, Jian",June,2018
Yang_2018_CVPR,Image Correction via Deep Reciprocating HDR Transformation,"Yang, Xin and Xu, Ke and Song, Yibing and Zhang, Qiang and Wei, Xiaopeng and Lau, Rynson W.H.",June,2018
Prashnani_2018_CVPR,PieAPP: Perceptual Image-Error Assessment Through Pairwise Preference,"Prashnani, Ekta and Cai, Hong and Mostofi, Yasamin and Sen, Pradeep",June,2018
Tang_2018_CVPR,Normalized Cut Loss for Weakly-Supervised CNN Segmentation,"Tang, Meng and Djelouah, Abdelaziz and Perazzi, Federico and Boykov, Yuri and Schroers, Christopher",June,2018
Zhang_2018_CVPR,ISTA-Net: Interpretable Optimization-Inspired Deep Network for Image Compressive Sensing,"Zhang, Jian and Ghanem, Bernard",June,2018
Wu_2018_CVPR,Fast End-to-End Trainable Guided Filter,"Wu, Huikai and Zheng, Shuai and Zhang, Junge and Huang, Kaiqi",June,2018
Gilbert_2018_CVPR,Disentangling Structure and Aesthetics for Style-Aware Image Completion,"Gilbert, Andrew and Collomosse, John and Jin, Hailin and Price, Brian",June,2018
Yu_2018_CVPR,Learning a Discriminative Feature Network for Semantic Segmentation,"Yu, Changqian and Wang, Jingbo and Peng, Chao and Gao, Changxin and Yu, Gang and Sang, Nong",June,2018
Wei_2018_CVPR,Kernelized Subspace Pooling for Deep Local Descriptors,"Wei, Xing and Zhang, Yue and Gong, Yihong and Zheng, Nanning",June,2018
Hong_2018_CVPR,pOSE: Pseudo Object Space Error for Initialization-Free Bundle Adjustment,"Hyeong Hong, Je and Zach, Christopher",June,2018
Litany_2018_CVPR,Deformable Shape Completion With Graph Convolutional Autoencoders,"Litany, Or and Bronstein, Alex and Bronstein, Michael and Makadia, Ameesh",June,2018
Gilani_2018_CVPR,Learning From Millions of 3D Scans for Large-Scale 3D Face Recognition,"Zulqarnain Gilani, Syed and Mian, Ajmal",June,2018
Reddy_2018_CVPR,CarFusion: Combining Point Tracking and Part Detection for Dynamic 3D Reconstruction of Vehicles,"Dinesh Reddy, N. and Vo, Minh and Narasimhan, Srinivasa G.",June,2018
Zhi_2018_CVPR,Deep Material-Aware Cross-Spectral Stereo Matching,"Zhi, Tiancheng and Pires, Bernardo R. and Hebert, Martial and Narasimhan, Srinivasa G.",June,2018
Price_2018_CVPR,Augmenting Crowd-Sourced 3D Reconstructions Using Semantic Detections,"Price, True and Schönberger, Johannes L. and Wei, Zhen and Pollefeys, Marc and Frahm, Jan-Michael",June,2018
Richter_2018_CVPR,Matryoshka Networks: Predicting 3D Geometry via Nested Shape Layers,"Richter, Stephan R. and Roth, Stefan",June,2018
He_2018_CVPR,Triplet-Center Loss for Multi-View 3D Object Retrieval,"He, Xinwei and Zhou, Yang and Zhou, Zhichao and Bai, Song and Bai, Xiang",June,2018
Stutz_2018_CVPR,Learning 3D Shape Completion From Laser Scan Data With Weak Supervision,"Stutz, David and Geiger, Andreas",June,2018
Georgakis_2018_CVPR,End-to-End Learning of Keypoint Detector and Descriptor for Pose Invariant 3D Matching,"Georgakis, Georgios and Karanam, Srikrishna and Wu, Ziyan and Ernst, Jan and Košecká, Jana",June,2018
Liu_2018_CVPR,"ICE-BA: Incremental, Consistent and Efficient Bundle Adjustment for Visual-Inertial SLAM","Liu, Haomin and Chen, Mingyu and Zhang, Guofeng and Bao, Hujun and Bao, Yingze",June,2018
Yin_2018_CVPR,"GeoNet: Unsupervised Learning of Dense Depth, Optical Flow and Camera Pose","Yin, Zhichao and Shi, Jianping",June,2018
Pritts_2018_CVPR,Radially-Distorted Conjugate Translations,"Pritts, James and Kukelova, Zuzana and Larsson, Viktor and Chum, Ondřej",June,2018
Fu_2018_CVPR,Deep Ordinal Regression Network for Monocular Depth Estimation,"Fu, Huan and Gong, Mingming and Wang, Chaohui and Batmanghelich, Kayhan and Tao, Dacheng",June,2018
Miraldo_2018_CVPR,Analytical Modeling of Vanishing Points and Curves in Catadioptric Cameras,"Miraldo, Pedro and Eiras, Francisco and Ramalingam, Srikumar",June,2018
Wang_2018_CVPR,Learning Depth From Monocular Videos Using Direct Methods,"Wang, Chaoyang and Miguel Buenaposada, José and Zhu, Rui and Lucey, Simon",June,2018
Wang_2018_CVPR,Salience Guided Depth Calibration for Perceptually Optimized Compressive Light Field 3D Display,"Wang, Shizheng and Liao, Wenjuan and Surman, Phil and Tu, Zhigang and Zheng, Yuanjin and Yuan, Junsong",June,2018
Li_2018_CVPR,MegaDepth: Learning Single-View Depth Prediction From Internet Photos,"Li, Zhengqi and Snavely, Noah",June,2018
Zou_2018_CVPR,LayoutNet: Reconstructing the 3D Room Layout From a Single RGB Image,"Zou, Chuhang and Colburn, Alex and Shan, Qi and Hoiem, Derek",June,2018
Batsos_2018_CVPR,CBMV: A Coalesced Bidirectional Matching Volume for Disparity Estimation,"Batsos, Konstantinos and Cai, Changjiang and Mordohai, Philippos",June,2018
Pang_2018_CVPR,Zoom and Learn: Generalizing Deep Stereo Matching to Novel Domains,"Pang, Jiahao and Sun, Wenxiu and Yang, Chengxi and Ren, Jimmy and Xiao, Ruichao and Zeng, Jin and Lin, Liang",June,2018
Liu_2018_CVPR,Exploring Disentangled Feature Representation Beyond Face Identification,"Liu, Yu and Wei, Fangyin and Shao, Jing and Sheng, Lu and Yan, Junjie and Wang, Xiaogang",June,2018
Zhao_2018_CVPR,Learning Facial Action Units From Web Images With Scalable Weakly Supervised Clustering,"Zhao, Kaili and Chu, Wen-Sheng and Martinez, Aleix M.",June,2018
Nie_2018_CVPR,Human Pose Estimation With Parsing Induced Learner,"Nie, Xuecheng and Feng, Jiashi and Zuo, Yiming and Yan, Shuicheng",June,2018
Chang_2018_CVPR,Multi-Level Factorisation Net for Person Re-Identification,"Chang, Xiaobin and Hospedales, Timothy M. and Xiang, Tao",June,2018
Xu_2018_CVPR,Attention-Aware Compositional Network for Person Re-Identification,"Xu, Jing and Zhao, Rui and Zhu, Feng and Wang, Huaming and Ouyang, Wanli",June,2018
Wu_2018_CVPR,Look at Boundary: A Boundary-Aware Face Alignment Algorithm,"Wu, Wayne and Qian, Chen and Yang, Shuo and Wang, Quan and Cai, Yici and Zhou, Qiang",June,2018
Fang_2018_CVPR,Demo2Vec: Reasoning Object Affordances From Online Videos,"Fang, Kuan and Wu, Te-Lin and Yang, Daniel and Savarese, Silvio and Lim, Joseph J.",June,2018
Zanfir_2018_CVPR,Monocular 3D Pose and Shape Estimation of Multiple People in Natural Scenes - The Importance of Multiple Scene Constraints,"Zanfir, Andrei and Marinoiu, Elisabeta and Sminchisescu, Cristian",June,2018
Marinoiu_2018_CVPR,"3D Human Sensing, Action and Emotion Recognition in Robot Assisted Therapy of Children With Autism","Marinoiu, Elisabeta and Zanfir, Mihai and Olaru, Vlad and Sminchisescu, Cristian",June,2018
Yang_2018_CVPR,Facial Expression Recognition by De-Expression Residue Learning,"Yang, Huiyuan and Ciftci, Umur and Yin, Lijun",June,2018
Xu_2018_CVPR,A Causal And-Or Graph Model for Visibility Fluent Reasoning in Tracking Interacting Objects,"Xu, Yuanlu and Qin, Lei and Liu, Xiaobai and Xie, Jianwen and Zhu, Song-Chun",June,2018
Peng_2018_CVPR,Weakly Supervised Facial Action Unit Recognition Through Adversarial Training,"Peng, Guozhu and Wang, Shangfei",June,2018
Cherian_2018_CVPR,Non-Linear Temporal Subspace Representations for Activity Recognition,"Cherian, Anoop and Sra, Suvrit and Gould, Stephen and Hartley, Richard",June,2018
Zhao_2018_CVPR,Towards Pose Invariant Face Recognition in the Wild,"Zhao, Jian and Cheng, Yu and Xu, Yan and Xiong, Lin and Li, Jianshu and Zhao, Fang and Jayashree, Karlekar and Pranata, Sugiri and Shen, Shengmei and Xing, Junliang and Yan, Shuicheng and Feng, Jiashi",June,2018
Huang_2018_CVPR,Unifying Identification and Context Learning for Person Recognition,"Huang, Qingqiu and Xiong, Yu and Lin, Dahua",June,2018
Peng_2018_CVPR,Jointly Optimize Data Augmentation and Network Training: Adversarial Data Augmentation in Human Pose Estimation,"Peng, Xi and Tang, Zhiqiang and Yang, Fei and Feris, Rogerio S. and Metaxas, Dimitris",June,2018
Feng_2018_CVPR,Wing Loss for Robust Facial Landmark Localisation With Convolutional Neural Networks,"Feng, Zhen-Hua and Kittler, Josef and Awais, Muhammad and Huber, Patrik and Wu, Xiao-Jun",June,2018
Yao_2018_CVPR,Multiple Granularity Group Interaction Prediction,"Yao, Taiping and Wang, Minsi and Ni, Bingbing and Wei, Huawei and Yang, Xiaokang",June,2018
Gupta_2018_CVPR,Social GAN: Socially Acceptable Trajectories With Generative Adversarial Networks,"Gupta, Agrim and Johnson, Justin and Fei-Fei, Li and Savarese, Silvio and Alahi, Alexandre",June,2018
Shen_2018_CVPR,Deep Group-Shuffling Random Walk for Person Re-Identification,"Shen, Yantao and Li, Hongsheng and Xiao, Tong and Yi, Shuai and Chen, Dapeng and Wang, Xiaogang",June,2018
Wang_2018_CVPR,Transferable Joint Attribute-Identity Deep Learning for Unsupervised Person Re-Identification,"Wang, Jingya and Zhu, Xiatian and Gong, Shaogang and Li, Wei",June,2018
Li_2018_CVPR,Harmonious Attention Network for Person Re-Identification,"Li, Wei and Zhu, Xiatian and Gong, Shaogang",June,2018
Shi_2018_CVPR,Real-Time Rotation-Invariant Face Detection With Progressive Calibration Networks,"Shi, Xuepeng and Shan, Shiguang and Kan, Meina and Wu, Shuzhe and Chen, Xilin",June,2018
Shen_2018_CVPR,Deep Regression Forests for Age Estimation,"Shen, Wei and Guo, Yilu and Wang, Yan and Zhao, Kai and Wang, Bo and Yuille, Alan L.",June,2018
Zhang_2018_CVPR,Weakly-Supervised Deep Convolutional Neural Network Learning for Facial Action Unit Intensity Estimation,"Zhang, Yong and Dong, Weiming and Hu, Bao-Gang and Ji, Qiang",June,2018
Pernici_2018_CVPR,Memory Based Online Learning of Deep Representations From Video Streams,"Pernici, Federico and Bartoli, Federico and Bruni, Matteo and Del Bimbo, Alberto",June,2018
Guo_2018_CVPR,Efficient and Deep Person Re-Identification Using Multi-Level Similarity,"Guo, Yiluan and Cheung, Ngai-Man",June,2018
Xu_2018_CVPR,Multi-Level Fusion Based 3D Object Detection From Monocular Images,"Xu, Bin and Chen, Zhenzhong",June,2018
Hold-Geoffroy_2018_CVPR,A Perceptual Measure for Deep Single Image Camera Calibration,"Hold-Geoffroy, Yannick and Sunkavalli, Kalyan and Eisenmann, Jonathan and Fisher, Matthew and Gambaretto, Emiliano and Hadap, Sunil and Lalonde, Jean-François",June,2018
Xiong_2018_CVPR,Learning to Generate Time-Lapse Videos Using Multi-Stage Dynamic Generative Adversarial Networks,"Xiong, Wei and Luo, Wenhan and Ma, Lin and Liu, Wei and Luo, Jiebo",June,2018
Kligler_2018_CVPR,Document Enhancement Using Visibility Detection,"Kligler, Netanel and Katz, Sagi and Tal, Ayellet",June,2018
Silva_2018_CVPR,A Weighted Sparse Sampling and Smoothing Frame Transition Approach for Semantic Fast-Forward First-Person Videos,"Silva, Michel and Ramos, Washington and Ferreira, João and Chamone, Felipe and Campos, Mario and Nascimento, Erickson R.",June,2018
Ding_2018_CVPR,Context Contrasted Feature and Gated Multi-Scale Aggregation for Scene Segmentation,"Ding, Henghui and Jiang, Xudong and Shuai, Bing and Qun Liu, Ai and Wang, Gang",June,2018
Yu_2018_CVPR,Deep Layer Aggregation,"Yu, Fisher and Wang, Dequan and Shelhamer, Evan and Darrell, Trevor",June,2018
Yang_2018_CVPR,Convolutional Neural Networks With Alternately Updated Clique,"Yang, Yibo and Zhong, Zhisheng and Shen, Tiancheng and Lin, Zhouchen",June,2018
Zhong_2018_CVPR,Practical Block-Wise Neural Network Architecture Generation,"Zhong, Zhao and Yan, Junjie and Wu, Wei and Shao, Jing and Liu, Cheng-Lin",June,2018
Kligvasser_2018_CVPR,xUnit: Learning a Spatial Activation Function for Efficient Image Restoration,"Kligvasser, Idan and Rott Shaham, Tamar and Michaeli, Tomer",June,2018
Yu_2018_CVPR,Crafting a Toolchain for Image Restoration by Deep Reinforcement Learning,"Yu, Ke and Dong, Chao and Lin, Liang and Change Loy, Chen",June,2018
Shaham_2018_CVPR,Deformation Aware Image Compression,"Rott Shaham, Tamar and Michaeli, Tomer",June,2018
Hu_2018_CVPR,Distributable Consistent Multi-Object Matching,"Hu, Nan and Huang, Qixing and Thibert, Boris and Guibas, Leonidas J.",June,2018
Zhang_2018_CVPR,Residual Dense Network for Image Super-Resolution,"Zhang, Yulun and Tian, Yapeng and Kong, Yu and Zhong, Bineng and Fu, Yun",June,2018
Qian_2018_CVPR,Attentive Generative Adversarial Network for Raindrop Removal From a Single Image,"Qian, Rui and Tan, Robby T. and Yang, Wenhan and Su, Jiajun and Liu, Jiaying",June,2018
Chen_2018_CVPR,FSRNet: End-to-End Learning Face Super-Resolution With Facial Priors,"Chen, Yu and Tai, Ying and Liu, Xiaoming and Shen, Chunhua and Yang, Jian",June,2018
Mildenhall_2018_CVPR,Burst Denoising With Kernel Prediction Networks,"Mildenhall, Ben and Barron, Jonathan T. and Chen, Jiawen and Sharlet, Dillon and Ng, Ren and Carroll, Robert",June,2018
